date,season,location,roost,roost type,box exp,other animals in roost,time,bat.id,bag nr,genus,species,transmitter,tx mass,tx attachment,tx time on,recap,mass w bag,mass of bag,mass of bat,sex,age,FA.right,FA.left,repro state,nipple ,testes,testes size,bucchal gland,streblids,streblid counts,mites,mite counts,other parasites,parasites coll?,wingpunch (Dna/MHC),wingpunch samples,isotopes,fur samples (isotopes),feces,foto,blood smear,blood sample,vaginal smear,teeth,Team,comment,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F991A,S10,Nyctalus,noctula,no,NA,NA,NA,no,42,20,22,f,a,53.00,NA,plac,m,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074DBE00,K36,Nyctalus,noctula,no,NA,NA,NA,no,48,24,24,f,a,54.00,NA,plac,m,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F9159,K9,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,55.8,NA,plac,s,NA,NA,NA,yes,1,yes,6,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F8B90,K39,Nyctalus,noctula,no,NA,NA,NA,no,46,24,22,f,a,56.15,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F5CA4,K8,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,54.1,NA,plac,l,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F5874,K3,Nyctalus,noctula,no,NA,NA,NA,no,49,25,24,f,a,54.7,NA,plac,s,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-12,spring,Frauenfeld,W,Wintertonne,no,50,day,00074F9C15,Z5,Nyctalus,noctula,no,NA,NA,NA,no,46,23,23,f,a,53.6,NA,plac,m,NA,NA,NA,no,0,yes,2,no,no,no,no,no,no,no,no,no,no,no,,"Lara, Lena, Marion, Jenna",,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,30,Rundkasten,no,1,day,000786D6CO,K16,Nyctalus,noctula,no,NA,NA,NA,yes,54,25,24,m,a,52.52,NA,scr,NA,sm,NA,sm,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,crusts on left leg,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,30,Rundkasten,no,1,day,000786CA49,K6,Nyctalus,noctula,no,NA,NA,NA,yes,58,24.5,34.5,f,a,54.67,NA,plac,m,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,crust on left knee,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00074F7877,K36,Nyctalus,noctula,no,NA,NA,NA,yes,56,25,31,f,a,52.0,NA,plac,sm,NA,NA,NA,no,0,yes,5,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00074F6A37,K24,Nyctalus,noctula,no,NA,NA,NA,no,55,25,30,f,a,53.8,NA,nulli,vs,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00074F4E97,K16,Nyctalus,noctula,no,NA,NA,NA,no,52,25,27,f,a,54.7,NA,nulli,vs,NA,NA,NA,no,0,yes,5,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00074D83DB,K22,Nyctalus,noctula,no,NA,NA,NA,no,50,24,26,f,a,54.2,NA,plac,s,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,0007945EA3,K31,Nyctalus,noctula,no,NA,NA,NA,yes,56,24,32,f,a,53.7,NA,plac,s,NA,NA,NA,no,0,yes,10+,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,1 bug (removed),,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00079A9010,K34,Nyctalus,noctula,no,NA,NA,NA,yes,57,26,31,f,a,53.0,NA,plac,s,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00075B2D98,K4,Nyctalus,noctula,no,NA,NA,NA,yes,54,24,30,f,a,53.2,NA,plac,s,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,,,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,000786CB17,K6,Nyctalus,noctula,no,NA,NA,NA,yes,50,23,27,m,a,52.9,NA,scr,NA,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,"crusty hole, healed over X3",,,
2018-04-20,spring,Kreuzlingen Seeburgpark,31,Wintertonne,no,8,day,00075B446C,K27,Nyctalus,noctula,no,NA,NA,NA,yes,56,24,32,f,a,56.2,NA,plac,s,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,"crusty holes, healed over X2",,,
2018-04-23,spring,Kreuzlingen Seeburgpark,30,Rundkasten,no,0,day,00074DA988,K2,Nyctalus,noctula,164.195,NA,collar,NA,no,56,24,32,f,a,54.95,NA,plac,s,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Jenna und Teague,crusts on left wing and tail membrane. Altitude transmitter,,,
2018-04-24,spring,Kreuzlingen Seeburgpark,28,Rundkasten,no,1,day,NA,Z8,Pipistrellus,nathusii,no,NA,NA,NA,NA,50,42,8,f,a,NA,35.38,nulli,s,,NA,NA,no,0,yes,20+,no,no,no,no,no,no,no,no,no,no,no,,Dina,Film team,,,
2018-04-24,spring,Kreuzlingen Seeburgpark,28,Rundkasten,no,1,day,NA,Z5,Pipistrellus,nathusii,no,NA,NA,NA,NA,50,43,7,f,a,NA,34.36,plac,s,NA,NA,NA,no,0,yes,20+,no,no,no,no,no,no,no,no,no,no,no,,Dina,Film team,,,
2018-04-25,spring,Leimbach,NA,Siloturm,no,3,night,0006E6D910,M0,Nyctalus,noctula,no,NA,NA,NA,no,48,19,29,m,a,NA,54.45,scr,NA,m,NA,s,no,0,yes,20+,no,no,no,no,no,no,no,no,no,no,no,,Dina,,,,
2018-04-25,spring,Leimbach,NA,Siloturm,no,3,night,00074F3E8D,K10,Nyctalus,noctula,164.359,NA,collar,NA,no,48,24,24,f,a,NA,54.55,nulli,s,NA,NA,NA,no,0,yes,20+,no,no,no,no,no,no,no,no,no,no,no,,Dina,,,,
2018-04-25,spring,Leimbach,NA,Siloturm,no,3,night,00074DCF50,S5,Nyctalus,noctula,163.928,NA,collar,NA,no,56,23,33,f,a,NA,56.85,plac,m,NA,NA,NA,no,0,yes,10,no,no,no,no,no,no,no,no,no,no,no,,Dina,,,,
2018-04-25,spring,Leimbach,NA,Siloturm,no,3,night,00074DB1CD,K35,Nyctalus,noctula,165.489,NA,collar,NA,no,54,23,31,f,a,NA,53.24,plac,m,NA,NA,NA,no,0,yes,20+,no,no,no,no,no,no,no,no,no,no,no,,Dina,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,37,Wintertonne,no,0,day,000728823B,K2,Nyctalus,noctula,no,NA,NA,NA,yes,58,22,36,m,a,54.04,NA,scr,NA,l,NA,l,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,38,Rundkasten,no,1,day,00074F2EBB,K23,Nyctalus,noctula,no,NA,NA,NA,no,52,25,27,m,a,52.22,NA,scr,NA,s,NA,m,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,38,Rundkasten,no,1,day,00079A4F4E,S5,Nyctalus,noctula,no,NA,NA,NA,yes,53,23,30,f,a,54.39,NA,plac,m,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,3,day,00079463DE,B5,Nyctalus,noctula,no,NA,NA,NA,yes,55,23,32,f,a,53.82,NA,plac,m,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,3,day,00074F81AC,B79,Nyctalus,noctula,no,NA,NA,NA,yes,50,21,29,m,a,51.97,NA,nr,NA,s,NA,m,no,0,yes,2,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,3,day,0007945431,K19,Nyctalus,noctula,no,NA,NA,NA,yes,56,25,31,f,a,55.2,NA,plac,m,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,3,day,00079A4E45,K29,Nyctalus,noctula,no,NA,NA,NA,no,55,24,31,f,a,54.07,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,7,Rundkasten,no,2,day,00079AB743,K35,Nyctalus,noctula,no,NA,NA,NA,no,52,24,28,f,a,55.57,NA,nulli,s,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,7,Rundkasten,no,2,day,00071E33C2,K17,Nyctalus,noctula,no,NA,NA,NA,yes,58,26,32,f,a,53.4,NA,plac,m,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,7,Rundkasten,no,2,day,00074F5D8F,S10,Nyctalus,noctula,no,NA,NA,NA,yes,50,20,30,m,a,53.59,NA,scr,NA,m,NA,s,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,47,Rundkasten,no,0,day,000786D7BF,S3,Nyctalus,noctula,no,NA,NA,NA,yes,55,25,30,m,a,55.6,NA,scr,NA,m,NA,s,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,34,Rundkasten,no,0,day,00079B10F9,Z8,Nyctalus,noctula,no,NA,NA,NA,no,55,28,27,m,a,55.07,NA,nr,NA,s,NA,m,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,2,day,000786DB17,Z4,Nyctalus,noctula,no,NA,NA,NA,yes,52,22,30,m,a,53.21,NA,nr,NA,s,NA,s,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,2,day,00079A4E45,Z7,Nyctalus,noctula,no,NA,NA,NA,yes,54,24,30,f,a,54.04,NA,nulli,NA,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,2,day,00079A8D9B,Z5,Nyctalus,noctula,no,NA,NA,NA,no,58,24,34,f,a,53.63,NA,plac,m,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,13,Rundkasten,no,2,day,00079A6C05,S3,Nyctalus,noctula,no,NA,NA,NA,no,52,23,29,m,a,55.74,NA,nulli,s,NA,NA,NA,no,0,yes,5,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,drittes Tier aus Kasten 13 ist weggeflogen,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,13,Rundkasten,no,2,day,00079AE912,K19,Nyctalus,noctula,no,NA,NA,NA,no,56,25,31,f,a,54.33,NA,plac,m,NA,NA,NA,no,0,yes,2,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,50,Rundkasten,no,3,day,00079A8961,K17,Nyctalus,noctula,no,NA,NA,NA,no,52,24,28,f,a,56.26,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,50,Rundkasten,no,3,day,00079490A7,K23,Nyctalus,noctula,no,NA,NA,NA,yes,57,26,31,m,a,53.66,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,50,Rundkasten,no,3,day,00079A5B0A,K19,Nyctalus,noctula,no,NA,NA,NA,no,48,24,24,f,a,53.43,NA,scr,NA,m,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,50,Rundkasten,no,3,day,00074FCF94,S3,Nyctalus,noctula,no,NA,NA,NA,yes,50,24,26,f,a,53.5,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Marion,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,37,Wintertonne,no,0,day,#REF!,K32,Nyctalus,noctula,no,NA,NA,NA,yes,59,25,34,m,a,54.75,NA,scr,NA,m,NA,l,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,1,day,#REF!,K3,Nyctalus,noctula,no,NA,NA,NA,yes,56,26,30,m,a,51.49,NA,scr,NA,m,NA,m,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,12,Rundkasten,no,1,day,#REF!,K17,Nyctalus,noctula,no,NA,NA,NA,no,54,26,30,m,a,52.35,NA,scr,NA,m,NA,s,no,0,yes,5,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K2,Nyctalus,noctula,no,NA,NA,NA,yes,58,25,33,f,a,54.66,NA,plac,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K19,Nyctalus,noctula,no,NA,NA,NA,yes,61,25,36,f,a,56.32,NA,plac,s,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K38,Nyctalus,noctula,no,NA,NA,NA,no,59,25,34,f,a,55.62,NA,NA,s,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K9,Nyctalus,noctula,no,NA,NA,NA,yes,61.5,26,34.5,f,a,55.02,NA,nulli,s,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K17,Nyctalus,noctula,no,NA,NA,NA,yes,53,26,27,f,a,53.75,NA,NA,NA,s,NA,s,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K41,Nyctalus,noctula,no,NA,NA,NA,yes,54,24,30,m,a,53.23,NA,plac,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K40,Nyctalus,noctula,no,NA,NA,NA,yes,57,26,31,f,a,55.08,NA,nulli,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,Z7,Nyctalus,noctula,no,NA,NA,NA,yes,56.5,23,33.5,f,a,53.79,NA,plac,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K12,Nyctalus,noctula,no,NA,NA,NA,yes,56,24,32,f,a,56.05,NA,NA,NA,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K8,Nyctalus,noctula,no,NA,NA,NA,no,54.5,25.5,29,f,a,52.78,NA,plac,s,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,S6,Nyctalus,noctula,no,NA,NA,NA,no,53,22,31,f,a,54.98,NA,NA,s,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K14,Nyctalus,noctula,no,NA,NA,NA,no,52,22,30,f,a,56.64,NA,plac,s,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K21,Nyctalus,noctula,no,NA,NA,NA,no,57,26,31,m,a,55.36,NA,nr,NA,s,NA,s,no,0,yes,6,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K7,Nyctalus,noctula,no,NA,NA,NA,yes,57,24,32,f,a,53.24,NA,plac,NA,NA,NA,NA,yes,1,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K10,Nyctalus,noctula,no,NA,NA,NA,no,55.5,25,30.5,f,a,52.01,NA,plac,NA,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,K23,Nyctalus,noctula,no,NA,NA,NA,no,54,25,29,f,a,56.32,NA,plac,NA,NA,NA,NA,yes,1,yes,2,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,Z4,Nyctalus,noctula,no,NA,NA,NA,no,57,22,35,f,a,55.9,NA,plac,NA,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,D79,Nyctalus,noctula,no,NA,NA,NA,yes,53,21,34,f,a,54.11,NA,plac,NA,NA,NA,NA,no,0,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,31,Wintertonne,no,18,day,#REF!,F9,Nyctalus,noctula,no,NA,NA,NA,yes,47.5,17,30.5,f,a,53.67,NA,plac,NA,NA,NA,NA,no,0,no,0,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,35,Rundkasten,no,0,day,#REF!,K23,Nyctalus,noctula,no,NA,NA,NA,yes,58,26,32,m,a,53.99,NA,NA,NA,NA,NA,NA,no,0,yes,4,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,13,Rundkasten,no,2,day,#REF!,K10,Nyctalus,noctula,no,NA,NA,NA,no,50,24,26,f,a,53.72,NA,NA,NA,m,NA,s,no,0,yes,2,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,13,Rundkasten,no,2,day,#REF!,K38,Nyctalus,noctula,no,NA,NA,NA,yes,54,25,29,m,a,51.49,NA,plac,s,NA,NA,NA,no,0,yes,2,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,13,Rundkasten,no,2,day,#REF!,K14,Nyctalus,noctula,no,NA,NA,NA,yes,54,25,29,f,a,53.12,NA,NA,NA,s,NA,NA,yes,1,yes,3,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,47,Rundkasten,no,1,day,#REF!,K7,Nyctalus,noctula,no,NA,NA,NA,yes,54,24.5,29.5,m,a,55.72,NA,NA,NA,s,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-19,autumn,Kreuzlingen Seeburgpark,47,Rundkasten,no,1,day,#REF!,K2,Nyctalus,noctula,no,NA,NA,NA,yes,54,24,30,f,a,54.07,NA,plac,m,NA,NA,NA,no,0,yes,1,no,no,no,no,no,no,no,no,no,no,no,,Lara Dina Jenna,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,52,Rundkasten,no,5,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,1,Rundkasten,no,1,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,2,Rundkasten,no,1,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,3,Rundkasten,no,0,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,54,Rundkasten,no,8,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,61,Rundkasten,no,2,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,60,Rundkasten,no,4,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,45,Rundkasten,no,1,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,44,Rundkasten,no,4,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-07,autumn,Kreuzlingen Seeburgpark,43,Rundkasten,no,4,day,NA,NA,Pipistrellus,nathusii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lara Marion,,,,
2018-09-27,autumn,KN-Stadtgarten,15,Rundkasten,no,9,day,00079AA89F,M25,Nyctalus,noctula,NA,NA,NA,NA,no,51,18,33,f,a,53.51,NA,nulli,s,NA,NA,NA,no,0,no,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lara Marion,in kasten 13 umgesetzt,,,
2018-09-27,autumn,KN-Stadtgarten,15,Rundkasten,no,9,day,00079A5610,K35,Nyctalus,noctula,NA,NA,NA,NA,no,56,26,30,f,a,55.19,NA,nulli,s,NA,NA,NA,no,0,yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lara Marion,,,,
2018-09-27,autumn,KN-Stadtgarten,15,Rundkasten,no,9,day,00079B0062,S6,Nyctalus,noctula,NA,NA,NA,NA,no,55,24,31,f,a,52.6,NA,nulli,s,NA,NA,NA,no,0,yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lara Marion,,,,
2018-09-27,autumn,KN-Stadtgarten,15,Rundkasten,no,9,day,00079A8CF4,Z8,Nyctalus,noctula,NA,NA,NA,NA,no,56,27,29,m,a,53.27,NA,scr,NA,s,NA,m,no,0,no,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lara Marion,,,,
